step,type,amount,oldbalanceOrg,oldbalanceDest,isFraud,isFlaggedFraud
692,4,13827.56,37480.0,0.0,0,0
159,5,148013.29,0.0,600855.43,0,0
257,5,241130.38,100543.0,2028719.44,0,0
164,3,49494.73,10181.0,6847417.49,0,0
180,5,2770.52,0.0,193029.3,0,0
396,4,4595.53,0.0,0.0,0,0
227,3,327004.57,46043.54,2478755.13,0,0
323,5,338797.39,272916.01,456800.24,0,0
255,3,257955.77,6930783.47,1449589.9,0,0
345,3,259222.72,23250.0,3780.85,0,0
275,4,19453.57,0.0,0.0,0,0
352,5,438088.78,11697.0,0.0,0,0
278,3,16796.08,24383565.91,34714.3,0,0
15,4,8080.29,468961.69,0.0,0,0
303,3,311841.52,1303586.67,4235384.48,0,0
496,4,25236.29,0.0,0.0,0,0
160,3,46857.97,203792.0,0.0,0,0
235,3,121905.92,20958.0,225458.42,0,0
260,5,115725.7,82595.0,44895.84,0,0
326,4,20782.29,0.0,0.0,0,0
370,4,4287.56,65633.95,0.0,0,0
297,2,3544712.85,0.0,11596427.95,0,0
158,5,93712.3,0.0,17720216.12,0,0
185,3,228346.2,4087827.01,626898.23,0,0
540,4,233.89,132671.0,0.0,0,0
162,5,318756.5,0.0,2534180.38,0,0
354,4,10845.87,0.0,0.0,0,0
23,4,19362.07,18764.61,0.0,0,0
13,5,169614.08,1001553.94,0.0,0,0
278,4,47564.01,0.0,0.0,0,0
141,4,281.24,78612.61,0.0,0,0
307,4,4232.75,3258.38,0.0,0,0
585,2,28622.48,418.0,688565.38,0,0
40,5,618120.62,102631.0,1214972.68,0,0
311,2,547791.81,20070.0,95136.19,0,0
400,3,129087.12,45023.0,157273.74,0,0
42,5,295992.64,20658.0,22523.34,0,0
351,4,24285.81,10082.0,0.0,0,0
184,5,48704.66,33311.0,52863.53,0,0
208,4,4788.55,79585.0,0.0,0,0
232,3,249996.75,504505.17,2103848.03,0,0
376,2,1298444.26,0.0,3754247.77,0,0
284,4,34572.1,0.0,0.0,0,0
18,5,117082.86,0.0,510602.12,0,0
374,3,148229.47,8076.0,28594.66,0,0
400,4,13370.88,0.0,0.0,0,0
206,5,351981.27,137.0,3562238.04,0,0
16,4,2350.88,64658.0,0.0,0,0
279,4,3110.04,48242.0,0.0,0,0
183,5,145293.19,50844.0,85148.53,0,0
277,5,32771.78,10959.0,0.0,0,0
395,5,20216.0,58875.0,0.0,0,0
133,3,338469.0,3951534.76,1344108.97,0,0
249,4,10806.23,0.0,0.0,0,0
331,4,37109.35,155538.26,0.0,0,0
287,5,186709.13,0.0,10347001.25,0,0
16,5,224523.43,0.0,1747661.8,0,0
372,2,1877951.01,226742.0,134681.43,0,0
235,5,197609.06,81275.0,1087088.98,0,0
11,3,329931.98,2616201.98,1206785.27,0,0
301,3,126516.09,7195312.47,176781.26,0,0
10,4,6618.67,1008982.95,0.0,0,0
281,2,140487.79,0.0,1306190.85,0,0
256,5,8569.09,0.0,341673.75,0,0
301,4,2804.26,0.0,0.0,0,0
358,4,6105.73,0.0,0.0,0,0
255,4,22293.02,14950.0,0.0,0,0
399,3,189036.09,12280026.95,3010458.56,0,0
332,3,40541.43,59938.0,627220.9,0,0
328,3,82150.11,22775093.74,315147.17,0,0
6,4,6034.16,0.0,0.0,0,0
354,4,15651.8,0.0,0.0,0,0
325,3,220843.85,12089.0,225663.01,0,0
255,5,261198.16,29173.0,1199570.07,0,0
13,3,22029.54,4679328.36,1177939.57,0,0
283,3,117086.49,3271452.85,2353266.46,0,0
141,3,44173.3,6089427.95,405006.88,0,0
132,5,116123.37,0.0,158405.5,0,0
236,3,328878.11,1518186.62,722751.18,0,0
179,4,7139.42,0.0,0.0,0,0
259,4,7258.2,92661.0,0.0,0,0
215,4,69718.27,0.0,0.0,0,0
234,3,102456.99,30796.0,33413.46,0,0
95,4,12653.98,53503.0,0.0,0,0
202,5,450900.56,233989.0,401179.57,0,0
332,4,44.89,61750.0,0.0,0,0
398,1,3474.44,130567.0,1963150.14,0,0
358,4,1795.61,366.0,0.0,0,0
522,5,176920.42,0.0,1035828.1,0,0
587,3,158763.72,810355.16,412663.46,0,0
203,5,135389.0,78649.65,872178.12,0,0
327,3,54180.7,2654147.74,3710374.96,0,0
164,4,53740.16,0.0,0.0,0,0
134,3,68296.9,2034.0,0.0,0,0
230,4,24982.87,24907.0,0.0,0,0
96,4,3844.04,52751.0,0.0,0,0
44,2,1493603.75,0.0,1631385.78,0,0
323,4,52105.48,11042.0,0.0,0,0
187,5,197407.92,0.0,310959.57,0,0
136,3,104371.48,6053259.9,521482.13,0,0
185,3,322846.06,5044.0,56010.01,0,0
403,3,369874.37,8474.0,189019.3,0,0
279,3,234815.43,4098164.13,7542844.68,0,0
332,4,1805.52,4730.0,0.0,0,0
687,2,1248630.18,3477.0,0.0,0,0
159,5,140459.52,170.0,357.0,0,0
332,5,36062.59,84215.0,38650.66,0,0
349,5,326009.65,4066.0,0.0,0,0
282,5,2648.73,5038.0,0.0,0,0
140,3,126335.1,17560319.81,2856244.26,0,0
585,3,221261.59,172691.56,3646978.55,0,0
40,3,36904.26,18940031.92,272608.63,0,0
133,3,141620.37,1912675.0,217855.08,0,0
538,4,3387.97,164787.69,0.0,0,0
373,3,275029.85,84302.0,3293608.89,0,0
226,4,29758.72,404144.0,0.0,0,0
260,3,206051.82,9880.0,0.0,0,0
404,4,2787.68,95853.78,0.0,0,0
324,5,42258.3,1156.0,0.0,0,0
227,5,169138.83,0.0,283307.49,0,0
373,5,237681.85,0.0,360935.69,0,0
40,3,142667.31,96111.46,1593043.68,0,0
230,4,29422.61,0.0,0.0,0,0
207,4,5739.21,7108.59,0.0,0,0
10,4,8701.18,0.0,0.0,0,0
352,5,49322.81,0.0,381228.07,0,0
164,5,171396.06,1472.0,48012.42,0,0
612,5,173923.49,101225.0,34531.16,0,0
20,5,198694.12,9000.0,697360.45,0,0
190,4,12022.44,0.0,0.0,0,0
375,4,8968.89,0.0,0.0,0,0
204,3,32115.63,9313577.43,227517.73,0,0
546,4,23391.04,5585.0,0.0,0,0
139,5,17695.94,0.0,639263.25,0,0
371,5,12649.39,2089.0,62406.71,0,0
715,3,17292.44,2394.0,134179.13,0,0
332,3,139181.23,20771.0,0.0,0,0
186,4,16267.61,0.0,0.0,0,0
300,2,776298.34,10039.0,796.48,0,0
157,3,236875.05,10147.0,0.0,0,0
131,5,322353.93,10589.0,0.0,0,0
178,5,100063.29,0.0,568525.14,0,0
206,4,25705.13,132130.21,0.0,0,0
187,5,189040.8,73275.0,10374284.79,0,0
395,3,253152.51,19596.0,0.0,0,0
284,2,219041.9,95681.0,301033.76,0,0
304,4,13287.86,198.0,0.0,0,0
156,4,5687.0,0.0,0.0,0,0
188,5,40362.9,63755.0,820963.85,0,0
251,3,182407.94,3925783.67,17908717.54,0,0
163,3,55434.6,8144.0,270179.4,0,0
12,5,241559.86,392802.97,8198842.17,0,0
227,4,43931.42,30666.0,0.0,0,0
329,4,13863.31,0.0,0.0,0,0
202,4,4697.05,0.0,0.0,0,0
240,4,322.73,161.0,0.0,0,0
163,4,2243.08,0.0,0.0,0,0
236,2,40604.18,31837.0,198609.24,0,0
155,4,1449.25,5535.0,0.0,0,0
188,3,163504.73,20143.0,318390.57,0,0
227,5,121697.51,253056.0,250991.78,0,0
42,4,5620.71,11482.67,0.0,0,0
164,4,12103.86,269503.84,0.0,0,0
347,3,209611.63,883691.72,217488.9,0,0
230,2,116911.44,0.0,373872.35,0,0
160,4,4269.98,56616.0,0.0,0,0
544,4,43278.13,0.0,0.0,0,0
21,5,4499.57,0.0,541567.87,0,0
402,3,228276.04,416.0,0.0,0,0
137,3,178944.49,5784543.42,362818.44,0,0
188,2,162667.82,0.0,822085.37,0,0
236,5,172611.0,35043.0,0.0,0,0
691,5,84570.79,0.0,2777635.08,0,0
211,5,20292.33,221817.0,0.0,0,0
351,3,357916.37,88056.0,0.0,0,0
284,5,174842.04,0.0,411537.06,0,0
400,5,49757.87,0.0,925581.2,0,0
49,5,9964.26,0.0,34169.05,0,0
249,3,234305.66,516190.61,520642.6,0,0
13,4,24505.11,338015.0,0.0,0,0
142,4,11552.79,40779.0,0.0,0,0
370,5,76957.38,155308.0,0.0,0,0
381,5,311386.43,39588.55,2202720.96,0,0
139,5,13999.99,100513.36,356840.49,0,0
134,5,143826.92,90627.0,223992.18,0,0
378,3,74675.45,7626896.1,270313.54,0,0
19,4,16757.05,118360.48,0.0,0,0
382,4,41268.88,81185.99,0.0,0,0
239,5,80040.18,332383.52,208564.55,0,0
277,4,12336.63,233313.0,0.0,0,0
39,1,6965.15,203281.0,60986.65,0,0
211,5,268544.25,0.0,737138.09,0,0
284,3,53828.44,4579.0,0.0,0,0
16,5,54267.94,0.0,733163.75,0,0
36,5,67555.43,82269.0,316928.12,0,0
379,2,206184.24,0.0,8535521.49,0,0
300,5,83417.45,0.0,176894.85,0,0
15,5,90494.54,0.0,6988574.49,0,0
19,3,94413.13,29155.0,1517331.59,0,0
184,4,55.41,22339.0,0.0,0,0
39,3,81537.48,911900.34,2148823.8,0,0
13,4,14512.68,0.0,0.0,0,0
42,4,23546.47,0.0,0.0,0,0
334,4,2633.17,0.0,0.0,0,0
403,5,26678.06,0.0,91979.75,0,0
141,3,54266.31,51421.0,10312.13,0,0
514,4,2777.86,406493.01,0.0,0,0
236,4,8358.12,38712.77,0.0,0,0
203,5,333774.31,101707.0,182652.3,0,0
260,5,222634.75,0.0,704292.42,0,0
18,3,150695.83,201045.0,39711.74,0,0
131,5,525602.95,0.0,8244459.73,0,0
357,4,524.62,0.0,0.0,0,0
297,3,264623.85,3669668.9,1410385.82,0,0
160,5,134595.78,36629.0,564175.65,0,0
330,5,66646.93,104769.0,199480.91,0,0
185,2,973916.15,0.0,8079840.1,0,0
212,5,168425.24,72792.0,0.0,0,0
309,3,115571.41,1731942.01,867051.19,0,0
398,2,1739889.7,925.0,2142306.61,0,0
327,2,242650.46,0.0,304120.62,0,0
204,5,220251.0,0.0,369852.12,0,0
277,4,1740.23,146228.23,0.0,0,0
563,2,606117.77,0.0,4074742.77,0,0
263,4,11719.07,0.0,0.0,0,0
250,3,143998.63,21477.0,1669810.25,0,0
278,3,348274.66,159.0,107200.61,0,0
347,3,321038.3,6359809.79,950539.73,0,0
15,4,15014.94,559.0,0.0,0,0
187,3,34292.86,6877.0,0.0,0,0
139,4,19199.17,246380.21,0.0,0,0
277,5,415347.12,31581.0,347125.72,0,0
394,5,58680.47,198652.81,142262.31,0,0
167,4,12326.99,47986.0,0.0,0,0
230,5,5464.2,12763.0,0.0,0,0
346,2,1827059.83,0.0,2336995.95,0,0
206,4,3541.54,0.0,0.0,0,0
355,3,163533.33,514751.57,222412.05,0,0
322,5,150259.77,15875.0,0.0,0,0
178,4,27947.2,431547.68,0.0,0,0
349,5,218804.54,12162.54,2379953.1,0,0
281,3,364928.44,6560025.11,416928.6,0,0
35,3,107705.2,82651.0,0.0,0,0
408,2,81191.65,80.0,25759539.39,0,0
143,4,18527.06,0.0,0.0,0,0
374,5,56842.23,109085.0,453769.48,0,0
403,4,3210.65,102124.0,0.0,0,0
254,4,3725.27,61146.0,0.0,0,0
278,5,153665.73,4663.0,0.0,0,0
260,4,3862.24,0.0,0.0,0,0
156,5,80044.56,5042.0,1968160.62,0,0
187,2,418348.49,0.0,1005242.9,0,0
334,3,128986.41,51468.0,2993068.49,0,0
203,3,238453.79,546926.12,8582686.33,0,0
408,5,173035.01,0.0,2574011.32,0,0
299,5,110110.44,0.0,1422035.39,0,0
143,5,527312.99,1462.0,0.0,0,0
373,4,753.37,71884.69,0.0,0,0
257,5,112513.07,30734.0,113665.26,0,0
163,4,14315.78,194130.92,0.0,0,0
308,5,68671.92,26120.57,0.0,0,0
263,4,4808.44,0.0,0.0,0,0
208,5,124178.99,0.0,180496.93,0,0
426,5,464917.85,10645.0,24535.3,0,0
301,3,265667.65,5790103.99,3579212.28,0,0
383,4,199.07,66718.0,0.0,0,0
129,5,341893.93,26774.0,110848.62,0,0
187,3,118623.54,127.0,842375.42,0,0
204,4,15653.75,0.0,0.0,0,0
249,5,88324.69,10556.0,4263043.9,0,0
235,3,103693.7,1917570.43,204592.62,0,0
162,3,318080.91,3028555.3,4494561.5,0,0
182,3,376087.48,17813.0,631832.78,0,0
330,5,178053.51,0.0,758580.49,0,0
230,4,19515.51,0.0,0.0,0,0
131,3,8887.12,12240568.37,996578.83,0,0
209,3,216582.46,873.0,6176.06,0,0
353,5,295678.47,0.0,551818.17,0,0
169,4,8684.46,853056.0,0.0,0,0
322,2,1899507.42,218444.02,3605033.33,0,0
136,4,20320.95,231723.02,0.0,0,0
14,3,33691.95,7183328.3,386825.98,0,0
136,5,65285.01,190.0,4323124.34,0,0
201,4,461.75,10894.0,0.0,0,0
39,3,457162.95,852.0,471025.09,0,0
163,2,4246849.77,0.0,7142701.78,0,0
348,3,439964.63,275637.0,768981.96,0,0
12,4,7855.79,49915.0,0.0,0,0
256,1,16874.38,7079.0,31034.83,0,0
134,3,190015.8,3007442.35,3620697.32,0,0
202,5,139056.38,0.0,415524.21,0,0
236,5,152235.81,0.0,4794569.37,0,0
40,4,19969.78,358171.9,0.0,0,0
212,4,107.42,194140.0,0.0,0,0
310,3,71329.99,5104845.52,176565.73,0,0
399,3,48225.42,20927.0,132674.75,0,0
371,5,13256.71,0.0,581871.99,0,0
301,5,152697.18,0.0,291971.74,0,0
184,5,68500.87,0.0,3634279.98,0,0
278,2,70175.73,0.0,231296.87,0,0
139,4,14877.74,20225.0,0.0,0,0
181,4,12271.71,5964.18,0.0,0,0
355,5,139302.2,272.0,0.0,0,0
381,4,15618.13,20063.0,0.0,0,0
253,2,590205.94,0.0,840420.74,0,0
35,3,387641.28,3902207.23,1075095.86,0,0
594,3,503979.57,99568.0,0.0,0,0
278,4,9846.31,0.0,0.0,0,0
137,5,322372.58,0.0,635824.6,0,0
329,5,405741.44,15539.0,0.0,0,0
322,4,13605.66,354055.14,0.0,0,0
260,5,106595.45,0.0,2831398.31,0,0
21,4,6983.91,29869.0,0.0,0,0
93,3,276959.4,7424547.94,981946.71,0,0
205,4,16654.82,360332.0,0.0,0,0
379,4,8609.96,0.0,0.0,0,0
8,5,360461.64,254159.14,0.0,0,0
311,2,268180.42,18204.0,112473.56,0,0
234,3,83559.86,1797237.02,297092.0,0,0
356,4,14256.81,9676.0,0.0,0,0
307,3,149223.77,3233338.48,4042573.73,0,0
307,3,30117.73,978.0,0.0,0,0
129,4,8710.66,566.0,0.0,0,0
227,3,48124.18,7807743.97,321719.58,0,0
39,5,20863.66,0.0,1411693.62,0,0
160,2,910498.51,2090.0,0.0,0,0
158,2,621108.58,0.0,5390887.88,0,0
394,5,222332.68,10066.0,1350549.12,0,0
349,2,160396.01,0.0,612662.31,0,0
309,5,218064.74,0.0,2567567.53,0,0
277,4,67347.76,0.0,0.0,0,0
153,4,16247.2,50239.0,0.0,0,0
19,4,39203.65,22144.0,0.0,0,0
249,5,130285.31,21070.0,0.0,0,0
281,4,12210.75,105635.0,0.0,0,0
252,4,9276.36,0.0,0.0,0,0
329,4,40.48,0.0,0.0,0,0
160,5,76999.58,774.0,439679.96,0,0
207,5,452987.93,24735.0,97610.08,0,0
182,5,457911.45,31345.0,0.0,0,0
9,4,5280.33,0.0,0.0,0,0
212,4,11158.23,99930.99,0.0,0,0
285,5,59737.72,122461.2,211778.65,0,0
14,4,3005.31,0.0,0.0,0,0
227,3,234742.56,6372919.9,537794.38,0,0
308,5,120223.56,0.0,658386.84,0,0
334,3,242117.82,1117849.48,1713364.87,0,0
186,5,177591.5,660.0,0.0,0,0
304,3,38911.86,487213.0,101033.2,0,0
359,3,347539.45,668712.24,3073135.9,0,0
13,4,14356.14,22527.73,0.0,0,0
334,4,11907.13,543508.0,0.0,0,0
301,5,454313.25,21487.0,1383911.39,0,0
255,3,271905.92,49820.0,279398.46,0,0
540,3,259683.35,44725.0,0.0,0,0
393,5,150655.05,39769.0,0.0,0,0
299,3,129004.4,114733.0,124859.87,0,0
306,4,9433.23,99807.0,0.0,0,0
405,3,117170.59,204.0,95042.13,0,0
522,5,10402.32,375035.0,555394.68,0,0
299,5,39776.78,11585.0,618675.33,0,0
225,4,3090.26,22379.0,0.0,0,0
684,3,98607.85,5515262.53,6250857.17,0,0
36,4,44403.44,0.0,0.0,0,0
394,3,27732.99,5394887.34,1516627.03,0,0
349,5,375833.56,258.0,1701408.53,0,0
189,3,236727.99,12567.0,0.0,0,0
353,4,8415.13,4783.07,0.0,0,0
226,5,40065.13,15836.0,1888765.24,0,0
42,2,582707.14,0.0,1652119.63,0,0
201,5,224752.73,35196.0,2172372.7,0,0
232,2,506938.28,11158.0,634633.07,0,0
350,4,961.82,0.0,0.0,0,0
302,3,14986.61,1100656.53,7954454.32,0,0
207,5,531710.9,0.0,5141352.52,0,0
659,2,584877.18,21479.0,241051.02,0,0
163,4,684.02,12734.0,0.0,0,0
161,4,11924.7,0.0,0.0,0,0
400,5,197237.64,41114.0,0.0,0,0
131,4,6366.25,0.0,0.0,0,0
310,4,3753.98,0.0,0.0,0,0
255,5,224048.26,9960.0,156789.3,0,0
159,5,171213.27,0.0,26840.0,0,0
594,4,10641.8,215411.0,0.0,0,0
275,5,194194.42,0.0,1518334.81,0,0
227,5,127388.91,0.0,3849060.07,0,0
402,5,235117.37,0.0,316848.59,0,0
42,3,317715.32,11041689.12,514574.18,0,0
401,5,155362.33,9073.0,263319.04,0,0
140,4,2850.56,21526.0,0.0,0,0
394,4,4678.51,27857.54,0.0,0,0
211,3,31249.23,2187037.55,2102743.28,0,0
306,5,52591.04,0.0,107363.3,0,0
330,3,246154.19,6107773.38,8777278.64,0,0
353,4,4910.56,0.0,0.0,0,0
135,4,398.54,385691.39,0.0,0,0
408,3,191966.46,17564.0,406280.89,0,0
258,5,70932.67,38772.0,291146.46,0,0
11,4,18887.49,0.0,0.0,0,0
324,2,1432996.46,0.0,4093193.11,0,0
322,5,332058.32,227926.0,938466.59,0,0
180,2,1119462.59,0.0,1434793.79,0,0
237,4,19166.17,19886.0,0.0,0,0
15,4,23687.03,155960.04,0.0,0,0
22,5,51011.28,27508.9,1320703.16,0,0
187,4,14501.69,161451.31,0.0,0,0
209,3,202027.63,1445955.11,218945.73,0,0
209,5,362682.08,0.0,2556951.5,0,0
369,5,2921.79,145171.0,886170.25,0,0
162,4,4870.22,0.0,0.0,0,0
37,5,98073.27,0.0,8078400.49,0,0
284,3,21665.35,19066.0,426877.32,0,0
282,4,1073.43,0.0,0.0,0,0
322,3,232249.2,463310.47,381222.84,0,0
19,3,61766.13,2000450.52,1604871.27,0,0
373,5,165080.52,7157.0,0.0,0,0
214,4,4484.31,11301.0,0.0,0,0
47,3,28896.2,0.0,1132292.55,0,0
134,3,23352.88,438219.31,758169.72,0,0
256,5,13865.58,0.0,54372.78,0,0
397,5,50744.32,0.0,602533.09,0,0
253,5,244509.67,53159.0,11248076.8,0,0
132,4,10506.06,54738.0,0.0,0,0
204,3,52320.59,22107.0,9565.0,0,0
331,5,78669.74,13182.0,0.0,0,0
347,4,101.48,52632.0,0.0,0,0
35,4,12391.1,249733.0,0.0,0,0
178,2,1351389.95,176392.0,0.0,0,0
346,5,82231.1,97281.0,0.0,0,0
9,4,5708.27,571015.19,0.0,0,0
354,5,812.67,0.0,66069.01,0,0
139,4,3542.24,417328.04,0.0,0,0
11,2,535441.59,10192.77,654032.33,0,0
589,4,61752.72,11453.0,0.0,0,0
225,4,44286.02,0.0,0.0,0,0
202,4,10990.22,0.0,0.0,0,0
252,5,161266.77,0.0,283511.25,0,0
14,4,2324.04,0.0,0.0,0,0
212,4,8363.42,0.0,0.0,0,0
136,3,16949.87,10192.0,35677.34,0,0
330,3,29014.63,196432.0,0.0,0,0
333,5,136965.38,0.0,1646792.48,0,0
211,4,5165.15,81972.22,0.0,0,0
380,2,74848.84,0.0,1720948.15,0,0
259,5,134540.75,218350.0,0.0,0,0
236,5,127013.99,0.0,131173.54,0,0
227,4,14801.54,35296.04,0.0,0,0
188,4,6993.44,400288.17,0.0,0,0
402,4,3934.18,0.0,0.0,0,0
396,5,232553.74,0.0,240995.38,0,0
371,4,8534.43,0.0,0.0,0,0
43,5,256723.37,74.0,356718.08,0,0
186,5,251188.91,0.0,1141378.58,0,0
153,5,133259.47,0.0,1287456.63,0,0
334,3,196796.37,842680.31,274763.37,0,0
282,4,18691.01,416997.0,0.0,0,0
139,5,120063.59,0.0,204029.18,0,0
8,5,63850.29,0.0,881206.2,0,0
449,4,30196.51,0.0,0.0,0,0
356,3,135245.27,18624.72,663424.84,0,0
345,3,593227.34,3498901.16,11965729.92,0,0
256,3,91828.52,4726408.54,124949.13,0,0
140,5,78983.14,0.0,19863864.88,0,0
43,2,844146.0,0.0,1866214.37,0,0
399,5,433941.19,0.0,9871556.5,0,0
274,4,5323.82,302.0,0.0,0,0
187,5,153447.41,0.0,3700219.47,0,0
381,4,3736.26,311101.51,0.0,0,0
373,4,25592.31,1048.0,0.0,0,0
146,4,8372.68,0.0,0.0,0,0
313,3,80869.85,4310588.8,107892.82,0,0
383,4,12333.45,75.0,0.0,0,0
160,2,534351.8,244.0,8709.28,0,0
398,5,105962.6,0.0,5367493.83,0,0
258,3,35208.71,502964.0,80390.7,0,0
401,5,308800.01,0.0,930018.53,0,0
351,3,122721.88,11115759.41,811920.3,0,0
187,4,4560.68,0.0,0.0,0,0
258,4,8382.84,0.0,0.0,0,0
253,5,27110.82,3957.0,271874.27,0,0
188,4,5371.89,9999.88,0.0,0,0
264,5,17807.31,0.0,3253649.96,0,0
336,4,18703.48,0.0,0.0,0,0
19,5,197456.58,0.0,250896.41,0,0
154,4,22096.79,612944.32,0.0,0,0
37,5,176589.26,0.0,5444208.9,0,0
281,4,7144.91,7606.0,0.0,0,0
138,3,122213.14,150999.0,25440.0,0,0
207,5,167253.16,0.0,1057352.9,0,0
230,5,12554.94,378.0,4929523.84,0,0
325,4,20445.08,72103.0,0.0,0,0
38,4,52.27,170.0,0.0,0,0
399,5,224343.04,248.0,0.0,0,0
158,3,138165.42,2809161.43,518854.21,0,0
380,4,3588.83,418557.27,0.0,0,0
46,5,84714.36,0.0,123103.88,0,0
249,3,142404.6,11292.0,0.0,0,0
239,4,31947.99,0.0,0.0,0,0
331,1,7235.24,67900.85,254168.26,0,0
379,4,9404.07,55892.0,0.0,0,0
403,4,18945.39,264.0,0.0,0,0
597,4,2936.13,592602.0,0.0,0,0
349,5,331415.32,0.0,3983588.63,0,0
353,5,71608.81,173.0,424196.17,0,0
373,4,3011.94,357470.13,0.0,0,0
379,3,16780.62,20642.0,4745075.19,0,0
324,4,14433.79,508.0,0.0,0,0
277,3,168617.0,279085.4,1288759.79,0,0
254,5,57924.0,0.0,97313.06,0,0
133,5,288913.43,12120.0,371368.15,0,0
274,3,189375.48,581445.8,823673.12,0,0
19,2,222512.45,0.0,305858.43,0,0
393,5,142586.59,6029.0,250057.94,0,0
178,4,6359.3,287756.65,0.0,0,0
130,2,1477555.37,0.0,8121519.34,0,0
327,2,38209.13,0.0,686989.85,0,0
188,5,344994.85,0.0,3028786.29,0,0
180,5,125395.76,413661.0,0.0,0,0
328,3,299835.38,8189892.53,409215.09,0,0
258,5,72947.71,51437.0,31712.27,0,0
189,5,167878.92,44010.96,2802068.81,0,0
181,5,79058.63,0.0,3107962.05,0,0
190,3,125216.59,1232542.95,296348.74,0,0
260,3,30226.43,143970.0,0.0,0,0
136,3,61551.91,2709455.09,3447867.53,0,0
690,5,66574.43,0.0,540003.43,0,0
323,5,187107.51,0.0,595247.92,0,0
280,5,152611.1,0.0,3812136.17,0,0
182,4,3460.62,0.0,0.0,0,0
250,5,27163.81,0.0,3732746.27,0,0
44,4,12535.56,526805.58,0.0,0,0
164,5,106334.87,11223.0,204424.63,0,0
187,4,6443.44,3436.0,0.0,0,0
369,5,27017.12,0.0,2413272.98,0,0
17,4,5139.4,0.0,0.0,0,0
255,3,47840.13,16820082.26,3388527.31,0,0
187,2,455805.59,0.0,750436.96,0,0
188,5,498376.58,16860.0,148434.19,0,0
184,5,63295.31,0.0,1412230.65,0,0
307,4,2170.94,21142.0,0.0,0,0
395,3,24519.35,4307670.22,538211.02,0,0
273,5,1983.38,25715.0,3190280.63,0,0
202,3,81790.41,46307.0,234695.94,0,0
190,2,203547.98,251227.0,593545.41,0,0
321,3,20251.1,8972737.5,113977.32,0,0
353,3,75516.69,3053780.16,114160.8,0,0
347,5,72606.38,451613.95,577976.3,0,0
329,5,363826.04,0.0,548394.43,0,0
36,2,420865.81,30684.23,2392044.05,0,0
167,2,781462.03,0.0,3614304.31,0,0
234,4,1967.09,0.0,0.0,0,0
371,4,10829.71,0.0,0.0,0,0
186,5,75465.53,0.0,480266.86,0,0
305,3,312279.14,15217.0,292908.13,0,0
325,3,34047.6,33034.0,280092.62,0,0
250,5,231366.55,0.0,5199479.35,0,0
283,4,752.25,104059.0,0.0,0,0
283,5,154822.96,0.0,641501.52,0,0
129,4,18151.85,0.0,0.0,0,0
302,4,10934.81,175267.92,0.0,0,0
370,5,137962.3,0.0,667462.98,0,0
11,4,32332.09,9593.0,0.0,0,0
355,4,8915.04,581208.3,0.0,0,0
546,4,7361.94,73119.0,0.0,0,0
207,4,5608.54,1441.0,0.0,0,0
12,5,29335.37,10707.0,143530.42,0,0
524,2,419389.47,0.0,3470026.64,0,0
661,3,123690.35,444164.0,47975.37,0,0
356,3,20647.6,4678966.41,57233.15,0,0
331,3,168966.44,5141076.03,1568439.32,0,0
155,3,120046.73,604993.0,3089981.66,0,0
160,3,77181.12,33852.0,656658.94,0,0
211,4,5825.63,24364.0,0.0,0,0
373,3,36469.13,639662.76,1793838.41,0,0
18,4,26307.25,230453.96,0.0,0,0
17,3,50555.95,4383917.59,1571423.74,0,0
159,3,384828.55,15258.0,2114039.95,0,0
405,4,6967.86,11166.0,0.0,0,0
283,5,53212.49,0.0,2424217.56,0,0
397,4,1144.43,0.0,0.0,0,0
307,5,111564.54,20869.11,6919967.55,0,0
163,3,150409.53,2788156.97,719967.58,0,0
281,3,145798.36,101457.0,0.0,0,0
181,5,52406.36,0.0,8580496.39,0,0
140,4,4298.19,0.0,0.0,0,0
279,3,98324.09,3979820.42,216945.2,0,0
226,3,210814.73,19360.0,1530587.22,0,0
44,5,167089.44,4517.0,0.0,0,0
230,3,42787.93,634514.17,290258.21,0,0
158,3,274058.27,4597034.16,663430.07,0,0
257,5,8434.27,505.0,948918.51,0,0
233,5,75347.86,102880.0,836256.43,0,0
187,5,321741.25,0.0,478454.85,0,0
357,3,304084.41,5172213.64,1123854.85,0,0
236,5,308486.65,0.0,1188925.36,0,0
335,4,1247.26,10703.0,0.0,0,0
257,4,6688.2,0.0,0.0,0,0
227,3,233420.94,2427534.5,487844.38,0,0
252,5,229835.41,81908.0,242578.44,0,0
250,5,64688.09,9935.0,3087343.88,0,0
403,4,2761.43,0.0,0.0,0,0
189,4,16686.97,770.0,0.0,0,0
398,3,326655.14,55717.0,5589006.29,0,0
275,4,1486.07,50896.0,0.0,0,0
11,4,15986.97,0.0,0.0,0,0
256,3,148845.88,5285223.45,1619125.32,0,0
400,3,205454.41,5437663.99,332839.64,0,0
187,3,388359.28,4258746.41,527261.29,0,0
308,3,87141.3,5148656.18,425420.36,0,0
257,4,7000.26,99026.0,0.0,0,0
140,3,28833.9,2520802.53,1533680.18,0,0
586,5,346668.56,32140.0,0.0,0,0
136,5,54867.34,36881.0,74695.0,0,0
39,5,123552.68,56447.0,802139.07,0,0
250,4,18784.44,11518.0,0.0,0,0
229,5,82421.55,0.0,132388.17,0,0
251,4,8640.47,0.0,0.0,0,0
156,3,123562.66,8635224.43,493966.2,0,0
279,2,416826.56,0.0,2840618.39,0,0
